unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
3959679,HL327230,2005-04-29 05:30:00.000000 UTC,003XX S FRANKLIN ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,112,1,2,32,06,1174377.0,1898761.0,2005,2018-02-28 03:56:25.000000 UTC,41.877600872,-87.635193673,"(41.877600872, -87.635193673)"
1328332,G024058,2001-01-12 07:50:00.000000 UTC,002XX W ADAMS ST,0810,THEFT,OVER $500,OTHER,false,false,112,1,,,06,1174576.0,1899450.0,2001,2015-08-17 03:03:40.000000 UTC,41.879487087,-87.634442404,"(41.879487087, -87.634442404)"
1535660,G284194,2001-05-17 11:35:47.000000 UTC,0000X S LA SALLE ST,0810,THEFT,OVER $500,SMALL RETAIL STORE,false,false,112,1,,,06,1175185.0,1899981.0,2001,2015-08-17 03:03:40.000000 UTC,41.880930552,-87.632190344,"(41.880930552, -87.632190344)"
1483873,G221979,2001-04-18 06:00:00.000000 UTC,002XX S WACKER DR,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,false,false,112,1,,,06,1174011.0,1899107.0,2001,2015-08-17 03:03:40.000000 UTC,41.87855848,-87.636527202,"(41.87855848, -87.636527202)"
1556180,G314110,2001-05-31 06:35:00.000000 UTC,001XX W MADISON ST,0810,THEFT,OVER $500,SIDEWALK,false,false,112,1,,,06,1174892.0,1900310.0,2001,2015-08-17 03:03:40.000000 UTC,41.881839911,-87.633256354,"(41.881839911, -87.633256354)"
1641053,G423663,2001-07-19 02:38:00.000000 UTC,001XX W MONROE ST,0810,THEFT,OVER $500,SMALL RETAIL STORE,false,false,112,1,,,06,1175455.0,1899856.0,2001,2015-08-17 03:03:40.000000 UTC,41.880581487,-87.631202689,"(41.880581487, -87.631202689)"
6808412,HR219336,2009-03-16 05:30:00.000000 UTC,002XX W ADAMS ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,112,1,2,32,06,1174642.0,1899412.0,2009,2018-02-28 03:56:25.000000 UTC,41.879381337,-87.634201201,"(41.879381337, -87.634201201)"
7548817,HS352268,2010-06-09 11:00:00.000000 UTC,001XX W JACKSON BLVD,0810,THEFT,OVER $500,STREET,false,false,112,1,2,32,06,1175230.0,1898963.0,2010,2018-02-10 03:50:01.000000 UTC,41.87813609,-87.632055653,"(41.87813609, -87.632055653)"
12817410,JF384113,2022-09-03 07:00:00.000000 UTC,0000X S WABASH AVE,0810,THEFT,OVER $500,SIDEWALK,false,false,112,1,42,32,06,1176816.0,1900193.0,2022,2023-01-03 03:40:27.000000 UTC,41.881475571,-87.626195083,"(41.881475571, -87.626195083)"
10197955,HY385737,2015-08-16 08:58:00.000000 UTC,0000X S STATE ST,0810,THEFT,OVER $500,DEPARTMENT STORE,false,false,112,1,42,32,06,1176389.0,1900278.0,2015,2018-02-10 03:50:01.000000 UTC,41.88171846,-87.627760426,"(41.88171846, -87.627760426)"
10227644,HY415156,2015-09-04 11:30:00.000000 UTC,001XX S CLARK ST,0810,THEFT,OVER $500,STREET,false,false,112,1,42,32,06,1175558.0,1899605.0,2015,2018-02-10 03:50:01.000000 UTC,41.879890416,-87.630832031,"(41.879890416, -87.630832031)"
2428540,HH748809,2002-10-30 01:30:00.000000 UTC,003XX S FEDERAL ST,0810,THEFT,OVER $500,SIDEWALK,false,false,112,1,2,32,06,1175870.0,1898757.0,2002,2018-02-28 03:56:25.000000 UTC,41.87755644,-87.629711948,"(41.87755644, -87.629711948)"
1703716,G500747,2001-08-22 05:25:00.000000 UTC,002XX W JACKSON BV,0810,THEFT,OVER $500,OTHER,false,false,112,1,,,06,1174514.0,1898907.0,2001,2015-08-17 03:03:40.000000 UTC,41.877998446,-87.634686286,"(41.877998446, -87.634686286)"
7588278,HS376641,2010-06-24 07:00:00.000000 UTC,001XX W JACKSON BLVD,0810,THEFT,OVER $500,STREET,false,false,112,1,2,32,06,1175230.0,1898963.0,2010,2018-02-10 03:50:01.000000 UTC,41.87813609,-87.632055653,"(41.87813609, -87.632055653)"
7715853,HS523740,2010-09-19 02:00:00.000000 UTC,0000X S LA SALLE ST,0810,THEFT,OVER $500,STREET,false,false,112,1,42,32,06,1175138.0,1900243.0,2010,2018-02-10 03:50:01.000000 UTC,41.881650549,-87.632355065,"(41.881650549, -87.632355065)"
5765965,HN575432,2007-09-07 02:27:00.000000 UTC,003XX S WELLS ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,112,1,2,32,06,1174780.0,1898776.0,2007,2018-02-10 03:50:01.000000 UTC,41.877633028,-87.633713529,"(41.877633028, -87.633713529)"
5780769,HN591215,2007-09-14 06:30:00.000000 UTC,003XX S FRANKLIN ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,112,1,2,32,06,1174377.0,1898761.0,2007,2018-02-28 03:56:25.000000 UTC,41.877600872,-87.635193673,"(41.877600872, -87.635193673)"
11224290,JB142983,2018-02-06 11:00:00.000000 UTC,0000X E MONROE ST,0810,THEFT,OVER $500,PARK PROPERTY,false,false,112,1,42,32,06,1177024.0,1899949.0,2018,2018-05-04 03:51:04.000000 UTC,41.880801316,-87.625438715,"(41.880801316, -87.625438715)"
11368452,JB333119,2018-07-02 02:45:00.000000 UTC,001XX S DEARBORN ST,0810,THEFT,OVER $500,RESTAURANT,false,false,112,1,42,32,06,1175960.0,1899592.0,2018,2018-07-09 04:19:49.000000 UTC,41.879845704,-87.629356347,"(41.879845704, -87.629356347)"
7898200,HT127224,2011-01-19 12:00:00.000000 UTC,003XX W ADAMS ST,0810,THEFT,OVER $500,"SCHOOL, PRIVATE, BUILDING",false,false,112,1,2,32,06,1174177.0,1899401.0,2011,2016-02-04 06:33:39.000000 UTC,41.879361534,-87.635908918,"(41.879361534, -87.635908918)"
11590969,JC146450,2019-02-09 06:40:00.000000 UTC,001XX S STATE ST,0810,THEFT,OVER $500,CTA PLATFORM,false,false,112,1,42,32,06,1176405.0,1899619.0,2019,2019-02-16 04:06:44.000000 UTC,41.879909765,-87.62772157,"(41.879909765, -87.62772157)"
13085329,JG275183,2023-05-25 06:30:00.000000 UTC,0000X S STATE ST,0810,THEFT,OVER $500,DEPARTMENT STORE,false,false,112,1,34,32,06,1176389.0,1900278.0,2023,2023-08-19 03:40:26.000000 UTC,41.88171846,-87.627760426,"(41.88171846, -87.627760426)"
5041046,HM649688,2006-10-09 08:50:00.000000 UTC,0000X W JACKSON BLVD,0810,THEFT,OVER $500,OTHER,false,false,112,1,2,32,06,1175754.0,1898974.0,2006,2018-02-28 03:56:25.000000 UTC,41.87815451,-87.630131336,"(41.87815451, -87.630131336)"
8465315,HT593653,2011-09-09 09:00:00.000000 UTC,003XX W MONROE ST,0810,THEFT,OVER $500,BANK,false,false,112,1,2,32,06,1174204.0,1899865.0,2011,2018-02-10 03:50:01.000000 UTC,41.880634177,-87.635795932,"(41.880634177, -87.635795932)"
8456548,HV133712,2012-01-27 12:30:00.000000 UTC,002XX W ADAMS ST,0810,THEFT,OVER $500,HOTEL/MOTEL,false,false,112,1,2,32,06,1174663.0,1899413.0,2012,2018-02-10 03:50:01.000000 UTC,41.879383612,-87.634124064,"(41.879383612, -87.634124064)"
8771836,HV446205,2012-08-19 08:00:00.000000 UTC,001XX S WABASH AVE,0810,THEFT,OVER $500,STREET,false,false,112,1,42,32,06,1176828.0,1899828.0,2012,2018-02-10 03:50:01.000000 UTC,41.880473719,-87.626162064,"(41.880473719, -87.626162064)"
10534238,HZ277924,2016-05-24 02:30:00.000000 UTC,0000X S STATE ST,0810,THEFT,OVER $500,DEPARTMENT STORE,false,false,112,1,42,32,06,1176389.0,1900278.0,2016,2018-02-10 03:50:01.000000 UTC,41.88171846,-87.627760426,"(41.88171846, -87.627760426)"
10437171,HZ174964,2016-03-04 06:00:00.000000 UTC,0000X N STATE ST,0810,THEFT,OVER $500,STREET,false,false,112,1,42,32,06,1176365.0,1900502.0,2016,2018-02-10 03:50:01.000000 UTC,41.88233367,-87.627841791,"(41.88233367, -87.627841791)"
10472304,HZ211655,2016-04-03 12:00:00.000000 UTC,0000X E MONROE ST,0810,THEFT,OVER $500,STREET,false,false,112,1,42,32,06,1177199.0,1899956.0,2016,2018-02-10 03:50:01.000000 UTC,41.880816562,-87.624795924,"(41.880816562, -87.624795924)"
11794951,JC392873,2019-08-13 07:00:00.000000 UTC,0000X S DEARBORN ST,0820,THEFT,$500 AND UNDER,CTA PLATFORM,false,false,112,1,42,32,06,1175945.0,1900240.0,2019,2019-08-20 03:48:57.000000 UTC,41.881624191,-87.629391908,"(41.881624191, -87.629391908)"
11722855,JC306439,2019-06-14 04:30:00.000000 UTC,0000X W WASHINGTON ST,0820,THEFT,$500 AND UNDER,GOVERNMENT BUILDING/PROPERTY,false,false,112,1,42,32,06,1175732.0,1900816.0,2019,2019-06-30 03:41:21.000000 UTC,41.88320956,-87.630156699,"(41.88320956, -87.630156699)"
13231701,JG449564,2023-10-03 12:30:00.000000 UTC,001XX S CLARK ST,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,112,1,34,32,06,1175558.0,1899605.0,2023,2023-10-11 03:41:35.000000 UTC,41.879890416,-87.630832031,"(41.879890416, -87.630832031)"
13296506,JG527338,2023-12-03 04:27:00.000000 UTC,0000X N STATE ST,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,true,false,112,1,34,32,06,1176363.0,1900552.0,2023,2023-12-11 03:47:22.000000 UTC,41.882470918,-87.627847625,"(41.882470918, -87.627847625)"
1844813,G681895,2001-11-12 06:00:00.000000 UTC,001XX W JACKSON BV,0820,THEFT,$500 AND UNDER,DRUG STORE,false,false,112,1,,,06,1175471.0,1898927.0,2001,2015-08-17 03:03:40.000000 UTC,41.878031897,-87.631171848,"(41.878031897, -87.631171848)"
12492560,JE385959,2021-09-24 04:30:00.000000 UTC,0000X S WABASH AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,112,1,42,32,06,1176814.0,1900247.0,2021,2021-10-01 03:40:23.000000 UTC,41.881623795,-87.626200793,"(41.881623795, -87.626200793)"
10946423,JA265712,2017-05-15 08:05:00.000000 UTC,0000X N STATE ST,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,true,false,112,1,42,32,06,1176365.0,1900502.0,2017,2018-02-10 03:50:01.000000 UTC,41.88233367,-87.627841791,"(41.88233367, -87.627841791)"
8928212,HV599995,2012-12-12 06:00:00.000000 UTC,0000X E MADISON ST,0820,THEFT,$500 AND UNDER,OTHER,false,false,112,1,42,32,06,1176988.0,1900419.0,2012,2018-02-10 03:50:01.000000 UTC,41.882091837,-87.62555667,"(41.882091837, -87.62555667)"
8846801,HV514676,2012-10-11 12:45:00.000000 UTC,0000X N MICHIGAN AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,112,1,42,32,06,1177304.0,1900735.0,2012,2018-02-10 03:50:01.000000 UTC,41.882951801,-87.624386748,"(41.882951801, -87.624386748)"
7973208,HT205319,2011-03-15 09:00:00.000000 UTC,003XX S FRANKLIN ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,112,1,2,32,06,1174377.0,1898761.0,2011,2018-02-10 03:50:01.000000 UTC,41.877600872,-87.635193673,"(41.877600872, -87.635193673)"
11712143,JC293422,2019-06-01 05:00:00.000000 UTC,0000X W WASHINGTON ST,0820,THEFT,$500 AND UNDER,HOTEL/MOTEL,false,false,112,1,42,32,06,1176248.0,1900824.0,2019,2019-06-30 03:41:21.000000 UTC,41.883219895,-87.628261697,"(41.883219895, -87.628261697)"
11646594,JC214189,2019-04-06 02:30:00.000000 UTC,001XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,112,1,42,32,06,1177320.0,1899836.0,2019,2019-04-13 04:01:56.000000 UTC,41.880484533,-87.624355267,"(41.880484533, -87.624355267)"
11897465,JC517949,2019-11-20 04:00:00.000000 UTC,0000X W MONROE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,112,1,42,32,06,1176195.0,1899919.0,2019,2019-11-27 03:41:39.000000 UTC,41.880737718,-87.628483607,"(41.880737718, -87.628483607)"
2087681,HH316192,2002-04-18 04:30:00.000000 UTC,003XX S WACKER DR,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,false,false,112,1,,,06,1173975.0,1898794.0,2002,2018-02-28 03:56:25.000000 UTC,41.87770039,-87.636668714,"(41.87770039, -87.636668714)"
2269682,HH546648,2002-07-30 05:15:00.000000 UTC,0000X S LA SALLE ST,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,false,false,112,1,42,32,06,1175138.0,1900243.0,2002,2018-02-10 03:50:01.000000 UTC,41.881650549,-87.632355065,"(41.881650549, -87.632355065)"
1351917,G054328,2001-01-26 04:45:00.000000 UTC,002XX S LA SALLE ST,0820,THEFT,$500 AND UNDER,ATHLETIC CLUB,false,false,112,1,,,06,1175125.0,1899317.0,2001,2015-08-17 03:03:40.000000 UTC,41.879109841,-87.63243057,"(41.879109841, -87.63243057)"
1416368,G136109,2001-03-07 04:30:00.000000 UTC,0000X S LA SALLE ST,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,false,false,112,1,,,06,1175180.0,1900158.0,2001,2015-08-17 03:03:40.000000 UTC,41.881416363,-87.632203394,"(41.881416363, -87.632203394)"
1412112,G131184,2001-03-06 04:30:00.000000 UTC,002XX S WELLS ST,0820,THEFT,$500 AND UNDER,CTA PLATFORM,false,false,112,1,,,06,1174723.0,1899403.0,2001,2015-08-17 03:03:40.000000 UTC,41.87935483,-87.633904055,"(41.87935483, -87.633904055)"
2772236,HJ417713,2003-06-09 07:00:00.000000 UTC,002XX W MADISON ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,112,1,2,32,06,1174636.0,1900346.0,2003,2018-02-28 03:56:25.000000 UTC,41.881944424,-87.634195294,"(41.881944424, -87.634195294)"
10859173,JA164759,2017-02-21 01:51:00.000000 UTC,0000X N MICHIGAN AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,112,1,42,32,06,1177309.0,1900530.0,2017,2018-02-10 03:50:01.000000 UTC,41.882389156,-87.624374606,"(41.882389156, -87.624374606)"
7436707,HS187594,2010-03-02 10:00:00.000000 UTC,0000X W JACKSON BLVD,0820,THEFT,$500 AND UNDER,STREET,false,false,112,1,2,32,06,1175716.0,1898973.0,2010,2018-02-10 03:50:01.000000 UTC,41.87815262,-87.630270892,"(41.87815262, -87.630270892)"
6199774,HP284797,2008-04-03 09:00:00.000000 UTC,002XX W ADAMS ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,112,1,2,32,06,1174663.0,1899413.0,2008,2018-02-10 03:50:01.000000 UTC,41.879383612,-87.634124064,"(41.879383612, -87.634124064)"
12549755,JE455900,2021-11-24 03:30:00.000000 UTC,0000X S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,112,1,42,32,06,1177317.0,1900258.0,2021,2021-12-01 03:41:00.000000 UTC,41.881642592,-87.624353482,"(41.881642592, -87.624353482)"
9061304,HW206381,2013-03-25 04:30:00.000000 UTC,001XX S STATE ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,112,1,42,32,06,1176400.0,1899828.0,2013,2018-02-10 03:50:01.000000 UTC,41.880483386,-87.62773362,"(41.880483386, -87.62773362)"
4481487,HL782675,2005-12-10 08:30:00.000000 UTC,003XX S WELLS ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,112,1,2,32,06,1174780.0,1898776.0,2005,2018-02-28 03:56:25.000000 UTC,41.877633028,-87.633713529,"(41.877633028, -87.633713529)"
11927629,JC554338,2019-12-20 06:10:00.000000 UTC,0000X S STATE ST,0820,THEFT,$500 AND UNDER,OTHER,false,false,112,1,42,32,06,1176389.0,1900278.0,2019,2019-12-27 03:40:46.000000 UTC,41.88171846,-87.627760426,"(41.88171846, -87.627760426)"
11903415,JC524958,2019-10-11 12:00:00.000000 UTC,0000X S WABASH AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,112,1,42,32,06,1176815.0,1900219.0,2019,2019-11-29 03:40:51.000000 UTC,41.881546939,-87.626197968,"(41.881546939, -87.626197968)"
12083200,JD268911,2020-06-19 09:00:00.000000 UTC,0000X S DEARBORN ST,0820,THEFT,$500 AND UNDER,STREET,false,false,112,1,42,32,06,1175945.0,1900260.0,2020,2020-06-26 03:41:43.000000 UTC,41.881679072,-87.629391306,"(41.881679072, -87.629391306)"
1566225,G324997,2001-06-05 11:44:37.000000 UTC,002XX S LA SALLE ST,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,false,false,112,1,,,06,1175125.0,1899317.0,2001,2015-08-17 03:03:40.000000 UTC,41.879109841,-87.63243057,"(41.879109841, -87.63243057)"
1606316,G376864,2001-06-28 01:43:00.000000 UTC,002XX S CLARK ST,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,false,false,112,1,,,06,1175606.0,1899306.0,2001,2015-08-17 03:03:40.000000 UTC,41.879068864,-87.630664772,"(41.879068864, -87.630664772)"
2250866,HH528137,2002-07-22 09:00:00.000000 UTC,001XX W VAN BUREN ST,0820,THEFT,$500 AND UNDER,STREET,false,false,112,1,2,32,06,1175381.0,1898505.0,2002,2018-02-28 03:56:25.000000 UTC,41.876875923,-87.631514973,"(41.876875923, -87.631514973)"
2326034,HH621703,2002-09-02 06:00:00.000000 UTC,002XX S LA SALLE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,112,1,42,32,06,1175165.0,1899313.0,2002,2018-02-28 03:56:25.000000 UTC,41.879097968,-87.632283818,"(41.879097968, -87.632283818)"
7501326,HS304475,2010-05-12 06:15:00.000000 UTC,003XX S DEARBORN ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,112,1,2,32,06,1175986.0,1898799.0,2010,2018-02-10 03:50:01.000000 UTC,41.87766908,-87.629284766,"(41.87766908, -87.629284766)"
7622885,HS426034,2010-07-23 05:14:00.000000 UTC,003XX S FRANKLIN ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,112,1,2,32,06,1174377.0,1898771.0,2010,2016-02-04 06:33:39.000000 UTC,41.877628313,-87.635193375,"(41.877628313, -87.635193375)"
13013435,JG189388,2023-03-17 06:30:00.000000 UTC,0000X N STATE ST,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,false,false,112,1,42,32,06,1176364.0,1900524.0,2023,2023-08-19 03:40:26.000000 UTC,41.882394062,-87.627844798,"(41.882394062, -87.627844798)"
11190726,JA566064,2017-12-28 05:00:00.000000 UTC,0000X E MONROE ST,0820,THEFT,$500 AND UNDER,OTHER,false,false,112,1,42,32,06,1176591.0,1899936.0,2017,2018-05-04 03:51:04.000000 UTC,41.880775433,-87.627029031,"(41.880775433, -87.627029031)"
11043652,JA378483,2017-08-05 02:50:00.000000 UTC,0000X S STATE ST,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,false,false,112,1,42,32,06,1176389.0,1900258.0,2017,2018-02-10 03:50:01.000000 UTC,41.881663579,-87.62776103,"(41.881663579, -87.62776103)"
11269725,JB203480,2018-03-28 06:00:00.000000 UTC,0000X N DEARBORN ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,112,1,42,32,06,1175937.0,1900516.0,2018,2018-05-04 03:51:04.000000 UTC,41.882381731,-87.629412971,"(41.882381731, -87.629412971)"
12183691,JD388231,2020-10-03 04:30:00.000000 UTC,0000X W ADAMS ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,112,1,42,32,06,1175834.0,1899439.0,2020,2020-10-10 03:41:18.000000 UTC,41.879428698,-87.629823603,"(41.879428698, -87.629823603)"
12240388,JD452881,2020-12-07 09:30:00.000000 UTC,0000X S WABASH AVE,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,false,false,112,1,42,32,06,1176814.0,1900262.0,2020,2020-12-17 03:40:05.000000 UTC,41.881664956,-87.626200339,"(41.881664956, -87.626200339)"
3109989,HJ844085,2003-12-19 09:30:00.000000 UTC,003XX S LA SALLE ST,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,112,1,2,32,06,1175298.0,1898807.0,2003,2018-02-28 03:56:25.000000 UTC,41.877706491,-87.631810657,"(41.877706491, -87.631810657)"
3208007,HK222116,2004-03-05 01:00:00.000000 UTC,002XX W JACKSON BLVD,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,false,false,112,1,2,32,06,1174658.0,1898950.0,2004,2018-02-28 03:56:25.000000 UTC,41.878113223,-87.634156272,"(41.878113223, -87.634156272)"
3226916,HK245597,2004-03-17 12:00:00.000000 UTC,003XX S DEARBORN ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,112,1,2,32,06,1175985.0,1898832.0,2004,2018-02-28 03:56:25.000000 UTC,41.877759656,-87.629287444,"(41.877759656, -87.629287444)"
1481563,G218891,2001-04-17 01:00:00.000000 UTC,0000X S LA SALLE ST,0820,THEFT,$500 AND UNDER,BANK,false,false,112,1,,,06,1175107.0,1899898.0,2001,2015-08-17 03:03:40.000000 UTC,41.880704543,-87.632479241,"(41.880704543, -87.632479241)"
1679233,G471727,2001-08-09 03:30:00.000000 UTC,0000X S WELLS ST,0820,THEFT,$500 AND UNDER,STREET,false,false,112,1,,,06,1174707.0,1899888.0,2001,2015-08-17 03:03:40.000000 UTC,41.880686057,-87.633948291,"(41.880686057, -87.633948291)"
1993551,HH194485,2002-02-18 05:18:08.000000 UTC,0000X S DEARBORN ST,0820,THEFT,$500 AND UNDER,CTA BUS,false,false,112,1,,,06,,,2002,2015-08-17 03:03:40.000000 UTC,,,
11401789,JB377760,2018-08-03 08:20:00.000000 UTC,0000X S WABASH AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,112,1,42,32,06,1176813.0,1900281.0,2018,2018-08-10 04:09:29.000000 UTC,41.881717116,-87.626203436,"(41.881717116, -87.626203436)"
13005264,JG179599,2023-03-09 10:00:00.000000 UTC,0000X S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,SCHOOL - PUBLIC GROUNDS,false,false,112,1,42,32,06,1177317.0,1900273.0,2023,2023-08-19 03:40:26.000000 UTC,41.881683753,-87.624353027,"(41.881683753, -87.624353027)"
12952457,JG115580,2023-01-13 01:45:00.000000 UTC,0000X W WASHINGTON ST,0820,THEFT,$500 AND UNDER,HOTEL / MOTEL,false,false,112,1,42,32,06,1176248.0,1900824.0,2023,2023-08-19 03:40:26.000000 UTC,41.883219895,-87.628261697,"(41.883219895, -87.628261697)"
12954488,JG117792,2023-01-04 06:20:00.000000 UTC,0000X N Dearborn St,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,112,1,42,32,06,1175937.0,1900516.0,2023,2023-08-19 03:40:26.000000 UTC,41.882381731,-87.629412971,"(41.882381731, -87.629412971)"
9863525,HX513336,2014-11-20 03:00:00.000000 UTC,001XX S STATE ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,112,1,42,32,06,1176405.0,1899619.0,2014,2018-02-10 03:50:01.000000 UTC,41.879909765,-87.62772157,"(41.879909765, -87.62772157)"
10693390,HZ448122,2016-09-24 05:45:00.000000 UTC,0000X S CLARK ST,0820,THEFT,$500 AND UNDER,STREET,false,false,112,1,42,32,06,1175543.0,1900196.0,2016,2018-02-10 03:50:01.000000 UTC,41.881512491,-87.630869346,"(41.881512491, -87.630869346)"
8276545,HT510604,2011-09-22 04:21:00.000000 UTC,0000X S DEARBORN ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,BANK,false,false,112,1,42,32,06,1175945.0,1900240.0,2011,2018-02-10 03:50:01.000000 UTC,41.881624191,-87.629391908,"(41.881624191, -87.629391908)"
5842745,HN651698,2007-08-16 12:00:00.000000 UTC,001XX W JACKSON BLVD,0840,THEFT,FINANCIAL ID THEFT: OVER $300,BANK,false,false,112,1,2,32,06,1175230.0,1898963.0,2007,2018-02-28 03:56:25.000000 UTC,41.87813609,-87.632055653,"(41.87813609, -87.632055653)"
2561123,HJ144715,2003-01-22 10:00:00.000000 UTC,001XX S LA SALLE ST,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,BANK,false,false,112,1,42,32,06,1175154.0,1899692.0,2003,2018-02-10 03:50:01.000000 UTC,41.880138214,-87.632312841,"(41.880138214, -87.632312841)"
3293472,HK325383,2004-04-26 08:45:00.000000 UTC,0000X W JACKSON BLVD,0850,THEFT,ATTEMPT THEFT,SIDEWALK,true,false,112,1,2,32,06,1175716.0,1898973.0,2004,2018-02-28 03:56:25.000000 UTC,41.87815262,-87.630270892,"(41.87815262, -87.630270892)"
10991774,JA318368,2017-06-22 06:16:00.000000 UTC,0000X E MONROE ST,0850,THEFT,ATTEMPT THEFT,SIDEWALK,true,false,112,1,42,32,06,1177098.0,1899952.0,2017,2018-02-10 03:50:01.000000 UTC,41.880807873,-87.625166905,"(41.880807873, -87.625166905)"
10591295,HZ342552,2016-07-09 03:30:00.000000 UTC,0000X N STATE ST,0850,THEFT,ATTEMPT THEFT,SMALL RETAIL STORE,false,false,112,1,42,32,06,1176364.0,1900524.0,2016,2018-02-10 03:50:01.000000 UTC,41.882394062,-87.627844798,"(41.882394062, -87.627844798)"
10489844,HZ230651,2016-04-18 10:20:00.000000 UTC,0000X N STATE ST,0850,THEFT,ATTEMPT THEFT,DEPARTMENT STORE,false,false,112,1,42,32,06,1176364.0,1900524.0,2016,2018-02-10 03:50:01.000000 UTC,41.882394062,-87.627844798,"(41.882394062, -87.627844798)"
11507256,JB515865,2018-11-14 03:40:00.000000 UTC,0000X N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,112,1,42,32,06,1176364.0,1900524.0,2018,2018-11-21 04:14:47.000000 UTC,41.882394062,-87.627844798,"(41.882394062, -87.627844798)"
11409761,JB388040,2018-08-10 07:24:00.000000 UTC,0000X N STATE ST,0860,THEFT,RETAIL THEFT,DRUG STORE,false,false,112,1,42,32,06,1176365.0,1900502.0,2018,2018-08-17 04:03:37.000000 UTC,41.88233367,-87.627841791,"(41.88233367, -87.627841791)"
11708499,JC289071,2019-06-02 02:30:00.000000 UTC,0000X S STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,112,1,42,32,06,1176389.0,1900278.0,2019,2019-06-30 03:41:21.000000 UTC,41.88171846,-87.627760426,"(41.88171846, -87.627760426)"
